pipeline,resource,organisation,value,entity
brownfield-land,,,BR/21,1723074
brownfield-land,,,BR/22,1723075
brownfield-land,,,BR/23,1723076
brownfield-land,,,BR/24,1723077
brownfield-land,,,BR/25,1723078
brownfield-land,,,BR/26,1723079
brownfield-land,,,BR/27,1723080
brownfield-land,,local-authority-eng:THR,GRI_50,1723081
brownfield-land,,local-authority-eng:THR,LTR_12,1723082
brownfield-land,,local-authority-eng:THR,ORS_81,1723083
brownfield-land,,local-authority-eng:BUR,HL/2267/00,1723084
brownfield-land,,local-authority-eng:BUR,HL/2378/00,1723085
brownfield-land,,local-authority-eng:BUR,HL/2145/01,1723086
brownfield-land,,local-authority-eng:BUR,HL/2524/00,1723087
brownfield-land,,local-authority-eng:BUR,HL/2527/00,1723088
brownfield-land,,local-authority-eng:BUR,HL/2528/00,1723089
brownfield-land,,local-authority-eng:BUR,HL/2653/00,1723090
brownfield-land,,local-authority-eng:BUR,HL/2751/00,1723091
brownfield-land,,local-authority-eng:BRW,17/01221/FUL,1723092
brownfield-land,,local-authority-eng:BRW,19/00268/FUL,1723093
brownfield-land,,local-authority-eng:BRW,19/00937/FUL,1723094
brownfield-land,,local-authority-eng:BRW,19/01708/PNCOU,1723095
brownfield-land,,local-authority-eng:BRW,117B,1723096
brownfield-land,,local-authority-eng:BRW,HELAA ref 100,1723097
brownfield-land,,local-authority-eng:BOT,BLR/BOS/004,1723098
brownfield-land,,local-authority-eng:BOT,BLR/BOS/006,1723099
brownfield-land,,local-authority-eng:BOT,BLR/BOS/017,1723100
brownfield-land,,local-authority-eng:BOT,BLR/BOS/018,1723101
brownfield-land,,local-authority-eng:BOT,BLR/BOS/021,1723102
brownfield-land,,local-authority-eng:BOT,BLR/BOS/028,1723103
brownfield-land,,local-authority-eng:BOT,BLR/SWI/002,1723104
brownfield-land,,local-authority-eng:NWL,BLR21,1723105
brownfield-land,,local-authority-eng:NWL,BLR22,1723106
brownfield-land,,local-authority-eng:NWL,BLR24,1723107
brownfield-land,,local-authority-eng:NWL,BLR25,1723108
brownfield-land,,local-authority-eng:NWL,BLR26,1723109
brownfield-land,,local-authority-eng:NWL,BLR27,1723110
brownfield-land,,local-authority-eng:NWL,BLR28,1723111
brownfield-land,,local-authority-eng:NWL,BLR29,1723112
brownfield-land,,local-authority-eng:NWL,BLR30,1723113
brownfield-land,,local-authority-eng:BMH,B/BLR/0097,1723114
brownfield-land,,local-authority-eng:BMH,B/BLR/0098,1723115
brownfield-land,,local-authority-eng:BMH,B/BLR/0099,1723116
brownfield-land,,local-authority-eng:BMH,B/BLR/0100,1723117
brownfield-land,,local-authority-eng:BMH,B/BLR/0101,1723118
brownfield-land,,local-authority-eng:BMH,B/BLR/0102,1723119
brownfield-land,,local-authority-eng:BMH,B/BLR/0103,1723120
brownfield-land,,local-authority-eng:BMH,B/BLR/0104,1723121
brownfield-land,,local-authority-eng:BMH,B/BLR/0105,1723122
brownfield-land,,local-authority-eng:BMH,B/BLR/0106,1723123
brownfield-land,,local-authority-eng:BMH,B/BLR/0107,1723124
brownfield-land,,local-authority-eng:BMH,B/BLR/0108,1723125
brownfield-land,,local-authority-eng:BMH,B/BLR/0109,1723126
brownfield-land,,local-authority-eng:BMH,B/BLR/0110,1723127
brownfield-land,,local-authority-eng:BMH,B/BLR/0111,1723128
brownfield-land,,local-authority-eng:BMH,B/BLR/0112,1723129
brownfield-land,,local-authority-eng:BMH,B/BLR/0113,1723130
brownfield-land,,local-authority-eng:BMH,B/BLR/0114,1723131
brownfield-land,,local-authority-eng:BMH,B/BLR/0115,1723132
brownfield-land,,local-authority-eng:BMH,B/BLR/0116,1723133
brownfield-land,,local-authority-eng:BMH,B/BLR/0117,1723134
brownfield-land,,local-authority-eng:HAO,A/MH/HSG/46,1723135
brownfield-land,,local-authority-eng:HAO,A/MH/HSG/58,1723136
brownfield-land,,local-authority-eng:HAO,A/MH/HSG/59,1723137
brownfield-land,,local-authority-eng:HAO,A/DB/HSG/03,1723138
brownfield-land,,local-authority-eng:HAO,RC014/10,1723139
brownfield-land,,local-authority-eng:HAO,A/BL/HSG/02,1723140
brownfield-land,,national-park-authority:Q20198711,SDB001,1723141
brownfield-land,,national-park-authority:Q20198711,SDB003,1723142
brownfield-land,,national-park-authority:Q20198711,SDB004,1723143
brownfield-land,,national-park-authority:Q20198711,SDB005,1723144
brownfield-land,,national-park-authority:Q20198711,SDB006,1723145
brownfield-land,,national-park-authority:Q20198711,SDB007,1723146
brownfield-land,,national-park-authority:Q20198711,SDB008,1723147
brownfield-land,,national-park-authority:Q20198711,SDB009,1723148
brownfield-land,,national-park-authority:Q20198711,SDB010,1723149
brownfield-land,,national-park-authority:Q20198711,SDB012,1723150
brownfield-land,,national-park-authority:Q20198711,SDB013,1723151
brownfield-land,,national-park-authority:Q20198711,SDB014,1723152
brownfield-land,,national-park-authority:Q20198711,SDB015,1723153
brownfield-land,,national-park-authority:Q20198711,SDB016,1723154
brownfield-land,,national-park-authority:Q20198711,SDB017,1723155
brownfield-land,,national-park-authority:Q20198711,SDB018,1723156
brownfield-land,,national-park-authority:Q20198711,SDB019,1723157
brownfield-land,,national-park-authority:Q20198711,SDB020,1723158
brownfield-land,,national-park-authority:Q20198711,SDB021,1723159
brownfield-land,,national-park-authority:Q20198711,SDB022,1723160
brownfield-land,,national-park-authority:Q20198711,SDB023,1723161
brownfield-land,,national-park-authority:Q20198711,SDB024,1723162
brownfield-land,,national-park-authority:Q20198711,SDB025,1723163
brownfield-land,,national-park-authority:Q20198711,SDB026,1723164
brownfield-land,,national-park-authority:Q20198711,SDB027,1723165
brownfield-land,,national-park-authority:Q20198711,SDB028,1723166
brownfield-land,,national-park-authority:Q20198711,SDB029,1723167
brownfield-land,,national-park-authority:Q20198711,SDB030,1723168
brownfield-land,,national-park-authority:Q20198711,SDB031,1723169
brownfield-land,,national-park-authority:Q20198711,SDB033,1723170
brownfield-land,,national-park-authority:Q20198711,SDB034,1723171
brownfield-land,,national-park-authority:Q20198711,SDB035,1723172
brownfield-land,,national-park-authority:Q20198711,SDB037,1723173
brownfield-land,,national-park-authority:Q20198711,SDB038,1723174
brownfield-land,,national-park-authority:Q20198711,SDB039,1723175
brownfield-land,,national-park-authority:Q20198711,SDB040,1723176
brownfield-land,,national-park-authority:Q20198711,SDB041,1723177
brownfield-land,,national-park-authority:Q20198711,SDB042,1723178
brownfield-land,,national-park-authority:Q20198711,SDB043,1723179
brownfield-land,,national-park-authority:Q20198711,SDB044,1723180
brownfield-land,,national-park-authority:Q20198711,SDB045,1723181
brownfield-land,,national-park-authority:Q20198711,SDB046,1723182
brownfield-land,,national-park-authority:Q20198711,SDB047,1723183
brownfield-land,,national-park-authority:Q20198711,SDB048,1723184
brownfield-land,,national-park-authority:Q20198711,SDB050,1723185
brownfield-land,,national-park-authority:Q20198711,SDB051,1723186
brownfield-land,,national-park-authority:Q20198711,SDB052,1723187
brownfield-land,,national-park-authority:Q20198711,SDB053,1723188
brownfield-land,,national-park-authority:Q20198711,SDB054,1723189
brownfield-land,,national-park-authority:Q20198711,SDB055,1723190
brownfield-land,,national-park-authority:Q20198711,SDB056,1723191
brownfield-land,,national-park-authority:Q20198711,SDB057,1723192
brownfield-land,,national-park-authority:Q20198711,SDB058,1723193
brownfield-land,,national-park-authority:Q20198711,SDB059,1723194
brownfield-land,,national-park-authority:Q20198711,SDB060,1723195
brownfield-land,,local-authority-eng:MAN,111674 / 106943/FO/2014/S2,1723196
brownfield-land,,local-authority-eng:MAN,CDN/17/0512 / 105462,1723197
brownfield-land,,local-authority-eng:MAN,114999/FO/2017 / 109335,1723198
brownfield-land,,local-authority-eng:MAN,CDN/17/0145 / 109830,1723199
brownfield-land,,local-authority-eng:MAN,115591/FO/2017 / 110730,1723200
brownfield-land,,local-authority-eng:MAN,CDN/17/0737 / 111182,1723201
brownfield-land,,local-authority-eng:MAN,117760/P3OPA/2017 / 110944,1723202
brownfield-land,,local-authority-eng:MAN,115207/FO/2017 / 111274,1723203
brownfield-land,,local-authority-eng:MAN,116450/FO/2017 / 111026,1723204
brownfield-land,,local-authority-eng:MAN,115087/FO/2017 / 111679,1723205
brownfield-land,,local-authority-eng:MAN,117875 / 117349 / 113363,1723206
brownfield-land,,local-authority-eng:MAN,119143/NMC/2018 / 113713,1723207
brownfield-land,,local-authority-eng:MAN,116984 / 114453,1723208
brownfield-land,,local-authority-eng:MAN,114848 / 110554 / 100039,1723209
brownfield-land,,local-authority-eng:MAN,117014/FO/2017,1723210
brownfield-land,,local-authority-eng:MAN,116777/FO/2017,1723211
brownfield-land,,local-authority-eng:MAN,116366/FO/2017,1723212
brownfield-land,,local-authority-eng:MAN,116300/FO/2017,1723213
brownfield-land,,local-authority-eng:MAN,115401/FO/2017,1723214
brownfield-land,,local-authority-eng:MAN,114920/FO/2017,1723215
brownfield-land,,local-authority-eng:MAN,115178/FO/2017,1723216
brownfield-land,,local-authority-eng:MAN,114508/P3OPA/2016,1723217
brownfield-land,,local-authority-eng:MAN,117279/P3MPA/2017,1723218
brownfield-land,,local-authority-eng:MAN,115380/FO/2017,1723219
brownfield-land,,local-authority-eng:MAN,117030/FO/2017,1723220
brownfield-land,,local-authority-eng:MAN,116190/FO/2017,1723221
brownfield-land,,local-authority-eng:MAN,115947/FO/2017,1723222
brownfield-land,,local-authority-eng:MAN,112704 / 101700/OO/2013/N1,1723223
brownfield-land,,local-authority-eng:MAN,117128/FO/2017,1723224
brownfield-land,,local-authority-eng:MAN,116447/P3OPA/2017,1723225
brownfield-land,,local-authority-eng:MAN,111998/FO/2016,1723226
brownfield-land,,local-authority-eng:MAN,115233/FO/2017,1723227
brownfield-land,,local-authority-eng:MAN,115871/FO/2017,1723228
brownfield-land,,local-authority-eng:MAN,115529/FO/2017,1723229
brownfield-land,,local-authority-eng:MAN,115570/FO/2017,1723230
brownfield-land,,local-authority-eng:MAN,111932/FO/2016,1723231
brownfield-land,,local-authority-eng:MAN,116793/P3OPA/2017,1723232
brownfield-land,,local-authority-eng:MAN,117054/FO/2017,1723233
brownfield-land,,local-authority-eng:MAN,118033/P3OPA/2017,1723234
brownfield-land,,local-authority-eng:MAN,117159/FO/2017,1723235
brownfield-land,,local-authority-eng:MAN,114425/FO/2016,1723236
brownfield-land,,local-authority-eng:MAN,116113/FO/2017,1723237
brownfield-land,,local-authority-eng:MAN,115919/FO/2017,1723238
brownfield-land,,local-authority-eng:MAN,114600/FO/2016,1723239
brownfield-land,,local-authority-eng:MAN,116840/FO/2017,1723240
brownfield-land,,local-authority-eng:MAN,114898/FO/2016,1723241
brownfield-land,,local-authority-eng:MAN,117003/FO/2017,1723242
brownfield-land,,local-authority-eng:MAN,114896/FO/2016,1723243
brownfield-land,,local-authority-eng:MAN,118683/FO/2017,1723244
brownfield-land,,local-authority-eng:MAN,116881/FO/2017,1723245
brownfield-land,,local-authority-eng:MAN,117274/FO/2017,1723246
brownfield-land,,local-authority-eng:MAN,117055/FO/2017,1723247
brownfield-land,,local-authority-eng:MAN,117508/FO/2017,1723248
brownfield-land,,local-authority-eng:MAN,118482/FO/2017,1723249
brownfield-land,,local-authority-eng:MAN,116099/FO/2017,1723250
brownfield-land,,local-authority-eng:MAN,115289/FO/2017,1723251
brownfield-land,,local-authority-eng:MAN,112641/OO/2016 / 104026,1723252
brownfield-land,,local-authority-eng:MAN,Anco_Cap_1000,1723253
brownfield-land,,local-authority-eng:MAN,Hulm_Cap_1000,1723254
brownfield-land,,local-authority-eng:MAN,CC_Cap_002b,1723255
brownfield-land,,local-authority-eng:MAN,Anco_Cap_1001,1723256
brownfield-land,,local-authority-eng:MAN,Long_Cap_1000,1723257
brownfield-land,,local-authority-eng:MAN,Hulm_Cap_1001,1723258
brownfield-land,,local-authority-eng:MAN,Long_Cap_1001,1723259
brownfield-land,,local-authority-eng:MAN,CC_Cap_1000,1723260
brownfield-land,,local-authority-eng:MAN,Anco_Cap_1002,1723261
brownfield-land,,local-authority-eng:MAN,Brad_Cap_1000,1723262
brownfield-land,,local-authority-eng:MAN,Mile_Cap_1000,1723263
brownfield-land,,local-authority-eng:MAN,Anco_Cap_1004,1723264
brownfield-land,,local-authority-eng:MAN,Anco_Cap_1005,1723265
brownfield-land,,local-authority-eng:MAN,Anco_Cap_1006,1723266
brownfield-land,,local-authority-eng:MAN,Crum_Cap_1001,1723267
brownfield-land,,local-authority-eng:MAN,Park_Cap_1000,1723268
brownfield-land,,local-authority-eng:MAN,Shar_Cap_1000,1723269
brownfield-land,,local-authority-eng:MAN,Fall_Cap_1000,1723270
brownfield-land,,local-authority-eng:EDO,BR3/11/0558PP,1723271
brownfield-land,,local-authority-eng:EDO,BR3/14/1233PP,1723272
brownfield-land,,local-authority-eng:EDO,BR3/15/1046PP,1723273
brownfield-land,,local-authority-eng:EDO,BR3/12/0900PP,1723274
brownfield-land,,local-authority-eng:EDO,BR3/14/0488PP,1723275
brownfield-land,,local-authority-eng:EDO,BR3/14/0871PP,1723276
brownfield-land,,local-authority-eng:EDO,BR3/03/0396,1723277
brownfield-land,,local-authority-eng:EDO,BR3/04/0009,1723278
brownfield-land,,local-authority-eng:EDO,BR3/07/0476,1723279
brownfield-land,,local-authority-eng:EDO,BR3/22/0670,1723280
brownfield-land,,local-authority-eng:EDO,BR3/25/0416,1723281
brownfield-land,,local-authority-eng:EDO,BR3/25/0423,1723282
brownfield-land,,local-authority-eng:EDO,BR3/25/0438,1723283
brownfield-land,,local-authority-eng:EDO,BR3/25/0477,1723284
brownfield-land,,local-authority-eng:EDO,BR3/03/0095,1723285
brownfield-land,,local-authority-eng:EDO,BR3/03/0464,1723286
brownfield-land,,local-authority-eng:EDO,BR3/07/0117,1723287
brownfield-land,,local-authority-eng:EDO,BR3/07/0401,1723288
brownfield-land,,local-authority-eng:EDO,BR3/16/0449,1723289
brownfield-land,,local-authority-eng:EDO,BR3/21/0007,1723290
brownfield-land,,local-authority-eng:EDO,BR3/23/0690,1723291
brownfield-land,,local-authority-eng:EDO,BR3/23/0694,1723292
brownfield-land,,local-authority-eng:EDO,BR3/25/0758,1723293
brownfield-land,,local-authority-eng:EDO,BR3/25/0352,1723294
brownfield-land,,local-authority-eng:EDO,BR3/25/0485,1723295
brownfield-land,,local-authority-eng:EDO,BR3/25/0795,1723296
brownfield-land,,local-authority-eng:EDO,BR3/25/0426,1723297
brownfield-land,,local-authority-eng:EDO,BR3/25/0435,1723298
brownfield-land,,local-authority-eng:HAE,3129,1723299
brownfield-land,,local-authority-eng:DEB,SHLAA655,1723300
brownfield-land,,local-authority-eng:DEB,SHLAA311,1723301
brownfield-land,,local-authority-eng:AMB,BFLR0003,1723302
brownfield-land,,local-authority-eng:AMB,BFLR0004,1723303
brownfield-land,,local-authority-eng:AMB,BFLR0006,1723304
brownfield-land,,local-authority-eng:AMB,BFLR0008,1723305
brownfield-land,,local-authority-eng:AMB,BFLR0009,1723306
brownfield-land,,local-authority-eng:AMB,BFLR0011,1723307
brownfield-land,,local-authority-eng:AMB,BFLR0012,1723308
brownfield-land,,local-authority-eng:AMB,BFLR0013,1723309
brownfield-land,,local-authority-eng:AMB,BFLR0015,1723310
brownfield-land,,local-authority-eng:AMB,BFLR0016,1723311
brownfield-land,,local-authority-eng:AMB,BFLR0019,1723312
brownfield-land,,local-authority-eng:AMB,BFLR0020,1723313
brownfield-land,,local-authority-eng:AMB,BFLR0022,1723314
brownfield-land,,local-authority-eng:AMB,BFRL0028,1723315
brownfield-land,,local-authority-eng:AMB,BFLR0029,1723316
brownfield-land,,local-authority-eng:AMB,BFRL0031,1723317
brownfield-land,,local-authority-eng:AMB,BFLR0032,1723318
brownfield-land,,local-authority-eng:AMB,BFLR0033,1723319
brownfield-land,,local-authority-eng:AMB,BFLR0036,1723320
brownfield-land,,local-authority-eng:AMB,BFLR0037,1723321
brownfield-land,,local-authority-eng:AMB,BFLR0038,1723322
brownfield-land,,local-authority-eng:THR,COF_47,1723323
brownfield-land,,local-authority-eng:THR,GTH_26,1723324
brownfield-land,,local-authority-eng:THR,TRV_03,1723325
brownfield-land,,national-park-authority:Q72617158,BFS27,1723326
brownfield-land,,national-park-authority:Q72617158,BFS28,1723327
brownfield-land,,local-authority-eng:EDN,17/PEN/0004,1723328
brownfield-land,,local-authority-eng:EDN,17/PEN/0005,1723329
brownfield-land,,local-authority-eng:EDN,17/PEN/0006,1723330
brownfield-land,,local-authority-eng:EDN,17/PEN/0007,1723331
brownfield-land,,local-authority-eng:EDN,17/PEN/0008,1723332
brownfield-land,,local-authority-eng:EDN,17/GSA/0009,1723333
brownfield-land,,local-authority-eng:EDN,17/BOL/0010,1723334
brownfield-land,,local-authority-eng:EDN,17/PEN/0011,1723335
brownfield-land,,local-authority-eng:EDN,17/PEN/0012,1723336
brownfield-land,,local-authority-eng:EDN,17/PEN/0013,1723337
brownfield-land,,local-authority-eng:EDN,17/GAS/0014,1723338
brownfield-land,,local-authority-eng:EDN,17/PEN/0015,1723339
brownfield-land,,local-authority-eng:EDN,17/KST/0016,1723340
brownfield-land,,local-authority-eng:EDN,17/KST/0017,1723341
brownfield-land,,local-authority-eng:EDN,17/KST/0018,1723342
brownfield-land,,local-authority-eng:EDN,17/GAS/0019,1723343
brownfield-land,,local-authority-eng:EDN,17/ALS/0020,1723344
brownfield-land,,local-authority-eng:EDN,17/ORT/0021,1723345
brownfield-land,,local-authority-eng:EDN,17/ORT/0022,1723346
brownfield-land,,local-authority-eng:EDN,17/SHA/0023,1723347
brownfield-land,,local-authority-eng:EDN,17/AIN/0024,1723348
brownfield-land,,local-authority-eng:EDN,17/PEN/0025,1723349
brownfield-land,,local-authority-eng:EDN,17/APP/0026,1723350
brownfield-land,,local-authority-eng:EDN,17/PEN/0027,1723351
brownfield-land,,local-authority-eng:EDN,17/MEL/0028,1723352
brownfield-land,,local-authority-eng:EDN,17/BOL/0029,1723353
brownfield-land,,local-authority-eng:EDN,17/PEN/0030,1723354
brownfield-land,,local-authority-eng:EDN,17/BOL/0031,1723355
brownfield-land,,local-authority-eng:EDN,17/PEN/0032,1723356
brownfield-land,,local-authority-eng:EDN,17/GRE/0033,1723357
brownfield-land,,local-authority-eng:EDN,17/STM/0034,1723358
brownfield-land,,local-authority-eng:EDN,17/ALS/0035,1723359
brownfield-land,,local-authority-eng:EDN,17/BLW/0036,1723360
brownfield-land,,local-authority-eng:EDN,17/PLU/0037,1723361
brownfield-land,,local-authority-eng:EDN,17/PEN/0038,1723362
brownfield-land,,local-authority-eng:EDN,17/KST/0039,1723363
brownfield-land,,local-authority-eng:EDN,17/PEN/0040,1723364
brownfield-land,,local-authority-eng:EDN,17/PEN/0041,1723365
brownfield-land,,local-authority-eng:EDN,17/STA/0042,1723366
brownfield-land,,local-authority-eng:EDN,17/BOL/0043,1723367
brownfield-land,,local-authority-eng:EDN,17/HHE/0044,1723368
brownfield-land,,local-authority-eng:EDN,17/SOU/0045,1723369
brownfield-land,,local-authority-eng:EDN,17/APP/0054,1723370
brownfield-land,,local-authority-eng:EDN,17/NOL/0057,1723371
brownfield-land,,local-authority-eng:EDN,17/LAZ/0060,1723372
brownfield-land,,local-authority-eng:EDN,17/STA/0083,1723373
brownfield-land,,local-authority-eng:EDN,17/KIN/0091,1723374
brownfield-land,,local-authority-eng:EDN,17/HBH/0099,1723375
brownfield-land,,local-authority-eng:EDN,17/NEWS/0123,1723376
brownfield-land,,local-authority-eng:EDN,17/PEN/0127,1723377
brownfield-land,,local-authority-eng:EDN,17/PEN/0128,1723378
brownfield-land,,,17/PEN/0129,1723379
brownfield-land,,local-authority-eng:EDN,17/PEN/0130,1723380
brownfield-land,,local-authority-eng:EDN,17/PEN/0131,1723381
brownfield-land,,local-authority-eng:EDN,17/PEN/0134,1723382
brownfield-land,,local-authority-eng:EDN,17/PEN/0135,1723383
brownfield-land,,local-authority-eng:EDN,17/PEN/0136,1723384
brownfield-land,,local-authority-eng:EDN,17/PEN/0137,1723385
brownfield-land,,local-authority-eng:EDN,17/GLA/0138,1723386
brownfield-land,,local-authority-eng:EDN,17/GLA/0139,1723387
brownfield-land,,local-authority-eng:EDN,17/CLK/0141,1723388
brownfield-land,,local-authority-eng:EDN,17/CRA//0142,1723389
brownfield-land,,local-authority-eng:EDN,17/CDY/0146,1723390
brownfield-land,,local-authority-eng:THE,BR1,1723391
brownfield-land,,local-authority-eng:THE,BR2,1723392
brownfield-land,,local-authority-eng:THE,BR3,1723393
brownfield-land,,local-authority-eng:THE,BR4,1723394
brownfield-land,,local-authority-eng:THE,BR5,1723395
brownfield-land,,local-authority-eng:THE,BR6A,1723396
brownfield-land,,local-authority-eng:THE,BR6B,1723397
brownfield-land,,local-authority-eng:THE,BR7,1723398
brownfield-land,,local-authority-eng:THE,BR8,1723399
brownfield-land,,local-authority-eng:THE,BR9,1723400
brownfield-land,,local-authority-eng:THE,BR10,1723401
brownfield-land,,local-authority-eng:THE,BR11,1723402
brownfield-land,,local-authority-eng:THE,BR12,1723403
brownfield-land,,local-authority-eng:THE,BR13,1723404
brownfield-land,,local-authority-eng:THE,BR14,1723405
brownfield-land,,local-authority-eng:THE,BR15,1723406
brownfield-land,,local-authority-eng:THE,BR16,1723407
brownfield-land,,local-authority-eng:THE,BR17,1723408
brownfield-land,,local-authority-eng:THE,BR18,1723409
brownfield-land,,local-authority-eng:THE,BR19,1723410
brownfield-land,,local-authority-eng:THE,BR20,1723411
brownfield-land,,local-authority-eng:THE,BR21,1723412
brownfield-land,,local-authority-eng:THE,BR22,1723413
brownfield-land,,local-authority-eng:THE,BR23,1723414
brownfield-land,,local-authority-eng:THE,BR24,1723415
brownfield-land,,local-authority-eng:THE,BR26,1723416
brownfield-land,,local-authority-eng:THE,BR25,1723417
brownfield-land,,local-authority-eng:THE,BR27,1723418
brownfield-land,,local-authority-eng:THE,BR28,1723419
brownfield-land,,local-authority-eng:THE,BR29,1723420
brownfield-land,,local-authority-eng:OXO,349,1723421
brownfield-land,,local-authority-eng:KEC,RBKC041,1723422
brownfield-land,,local-authority-eng:KEC,RBKC043,1723423
brownfield-land,,local-authority-eng:KEC,RBKC044,1723424
brownfield-land,,local-authority-eng:KEC,RBKC045,1723425
brownfield-land,,local-authority-eng:KEC,RBKC046,1723426
brownfield-land,,local-authority-eng:KEC,RBKC047,1723427
brownfield-land,,local-authority-eng:KEC,RBKC048,1723428
brownfield-land,,local-authority-eng:KEC,RBKC049,1723429
brownfield-land,,local-authority-eng:KEC,RBKC050,1723430
brownfield-land,,local-authority-eng:KEC,RBKC051,1723431
brownfield-land,,local-authority-eng:KEC,RBKC052,1723432
brownfield-land,,local-authority-eng:KEC,RBKC053,1723433
brownfield-land,,local-authority-eng:FAR,93,1723434
brownfield-land,,local-authority-eng:FAR,203,1723435
brownfield-land,,local-authority-eng:FAR,212,1723436
brownfield-land,,local-authority-eng:FAR,3040,1723437
brownfield-land,,local-authority-eng:FAR,3116,1723438
brownfield-land,,local-authority-eng:FAR,3120,1723439
brownfield-land,,local-authority-eng:FAR,3206,1723440
brownfield-land,,local-authority-eng:FAR,3227,1723441
brownfield-land,,local-authority-eng:FAR,3228,1723442
brownfield-land,,local-authority-eng:FAR,3235,1723443
brownfield-land,,local-authority-eng:FAR,3244,1723444
brownfield-land,,local-authority-eng:HAG,BR84,1723445
brownfield-land,,local-authority-eng:HAG,BR86,1723446
brownfield-land,,local-authority-eng:HAG,BR87,1723447
brownfield-land,,local-authority-eng:HAG,BR88,1723448
brownfield-land,,local-authority-eng:HAG,BR89,1723449
brownfield-land,,local-authority-eng:HAG,BR90,1723450
brownfield-land,,local-authority-eng:HAG,BR91,1723451
brownfield-land,,local-authority-eng:HAG,BR92,1723452
brownfield-land,,local-authority-eng:HAG,BR93,1723453
brownfield-land,,local-authority-eng:HAG,BR94,1723454
brownfield-land,,local-authority-eng:HAG,BR95,1723455
brownfield-land,,local-authority-eng:HAG,BR96,1723456
brownfield-land,,local-authority-eng:HAG,BR97,1723457
brownfield-land,,local-authority-eng:HAG,BR98,1723458
brownfield-land,,local-authority-eng:HAG,BR99,1723459
brownfield-land,,local-authority-eng:HAG,BR100,1723460
brownfield-land,,local-authority-eng:HAG,BR101,1723461
brownfield-land,,local-authority-eng:HAG,BR102,1723462
brownfield-land,,local-authority-eng:HAG,BR103,1723463
brownfield-land,,local-authority-eng:HAG,BR104,1723464
brownfield-land,,local-authority-eng:HOR,SA530,1723465
brownfield-land,,local-authority-eng:HOR,SA605,1723466
brownfield-land,,local-authority-eng:HOR,SA144,1723467
brownfield-land,,local-authority-eng:HOR,SA659,1723468
brownfield-land,,local-authority-eng:HOR,SA660,1723469
brownfield-land,,local-authority-eng:HOR,SA200,1723470
brownfield-land,,local-authority-eng:HOR,SA436,1723471
brownfield-land,,local-authority-eng:HOR,SA453,1723472
brownfield-land,,local-authority-eng:HOR,SA577,1723473
brownfield-land,,local-authority-eng:HOR,SA448,1723474
brownfield-land,,local-authority-eng:HOR,SA478,1723475
brownfield-land,,local-authority-eng:HOR,SA535,1723476
brownfield-land,,local-authority-eng:HOR,SA557,1723477
brownfield-land,,local-authority-eng:HOR,SA661,1723478
brownfield-land,,local-authority-eng:HOR,SA360,1723479
brownfield-land,,local-authority-eng:HOR,SA591,1723480
brownfield-land,,local-authority-eng:WYE,AS/9,1723481
brownfield-land,,local-authority-eng:WYE,BHS/42,1723482
brownfield-land,,local-authority-eng:WYE,WFR/ST/1,1723483
brownfield-land,,local-authority-eng:WYE,WFR/WC/30,1723484
brownfield-land,,local-authority-eng:SLA,BLR27,1723485
brownfield-land,,local-authority-eng:SLA,BLR28,1723486
brownfield-land,,local-authority-eng:GAT,HLA1,1723487
brownfield-land,,local-authority-eng:GAT,HLA12,1723488
brownfield-land,,local-authority-eng:GAT,HLA19,1723489
brownfield-land,,local-authority-eng:GAT,HLB1,1723490
brownfield-land,,local-authority-eng:GAT,HLB2,1723491
brownfield-land,,local-authority-eng:GAT,HLB3,1723492
brownfield-land,,local-authority-eng:GAT,HLB5,1723493
brownfield-land,,local-authority-eng:GAT,HLB9,1723494
brownfield-land,,local-authority-eng:GAT,HLB17,1723495
brownfield-land,,local-authority-eng:GAT,HLB19,1723496
brownfield-land,,local-authority-eng:GAT,HLB20,1723497
brownfield-land,,local-authority-eng:GAT,HLC1,1723498
brownfield-land,,local-authority-eng:GAT,HLC3,1723499
brownfield-land,,local-authority-eng:GAT,HLC4,1723500
brownfield-land,,local-authority-eng:GAT,HLC5,1723501
brownfield-land,,local-authority-eng:GAT,HLC6,1723502
brownfield-land,,local-authority-eng:GAT,HLC7,1723503
brownfield-land,,local-authority-eng:GAT,HLC11,1723504
brownfield-land,,local-authority-eng:GAT,HLC12,1723505
brownfield-land,,local-authority-eng:GAT,HLC13,1723506
brownfield-land,,local-authority-eng:GAT,HLC14,1723507
brownfield-land,,local-authority-eng:GAT,HLC15,1723508
brownfield-land,,local-authority-eng:GAT,HLC16,1723509
brownfield-land,,local-authority-eng:GAT,HLC17,1723510
brownfield-land,,local-authority-eng:GAT,HLC18,1723511
brownfield-land,,local-authority-eng:GAT,HLC20,1723512
brownfield-land,,local-authority-eng:GAT,HLC21,1723513
brownfield-land,,local-authority-eng:GAT,HLC22,1723514
brownfield-land,,local-authority-eng:GAT,HLC23,1723515
brownfield-land,,local-authority-eng:GAT,HLC28,1723516
brownfield-land,,local-authority-eng:GAT,HLC32,1723517
brownfield-land,,local-authority-eng:GAT,HLC35,1723518
brownfield-land,,local-authority-eng:GAT,HLC36,1723519
brownfield-land,,local-authority-eng:GAT,HLD2,1723520
brownfield-land,,local-authority-eng:GAT,HLD19,1723521
brownfield-land,,local-authority-eng:GAT,HLE1,1723522
brownfield-land,,local-authority-eng:GAT,HLF6,1723523
brownfield-land,,local-authority-eng:GAT,HLG1,1723524
